# access control bulk log — generated
# timezone: Asia/Seoul
2024-07-28T20:23:34+09:00 badge=E-D name=윤사원 auth=badge door=lounge ACTION=ENTER
2024-07-28T20:23:38+09:00 badge=E-H name=신인턴 auth=badge door=lab ACTION=EXIT
2024-07-28T20:23:41+09:00 badge=E-B name=이대리 auth=badge door=lab ACTION=EXIT
2024-07-28T20:23:55+09:00 badge=E-I name=배수석 auth=badge door=office_floor3 ACTION=PING
2024-07-28T20:24:03+09:00 badge=E-F name=한과장 auth=badge door=parking ACTION=PING
2024-07-28T20:24:10+09:00 badge=E-G name=오주임 auth=badge door=lab ACTION=DENIED
2024-07-28T20:24:13+09:00 badge=E-F name=한과장 auth=badge door=lounge ACTION=PING
2024-07-28T20:24:33+09:00 badge=E-B name=이대리 auth=badge door=lounge ACTION=PING
2024-07-28T20:24:34+09:00 badge=E-G name=오주임 auth=badge door=lobby ACTION=DENIED
2024-07-28T20:24:45+09:00 badge=E-B name=이대리 auth=badge door=lab ACTION=ENTER
2024-07-28T20:24:52+09:00 badge=E-B name=이대리 auth=badge door=lounge ACTION=PING
2024-07-28T20:24:57+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=DENIED
2024-07-28T20:25:11+09:00 badge=E-J name=조연구원 auth=badge door=lab ACTION=ENTER
2024-07-28T20:25:16+09:00 badge=E-G name=오주임 auth=badge door=server_room ACTION=EXIT
2024-07-28T20:25:18+09:00 badge=E-B name=이대리 auth=badge door=parking ACTION=DENIED
2024-07-28T20:25:27+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=PING
2024-07-28T20:25:51+09:00 badge=E-B name=이대리 auth=badge door=lounge ACTION=EXIT
2024-07-28T20:25:56+09:00 badge=E-C name=박신입 auth=badge door=parking ACTION=EXIT
2024-07-28T20:26:04+09:00 badge=E-D name=윤사원 auth=badge door=lab ACTION=EXIT
2024-07-28T20:26:21+09:00 badge=E-I name=배수석 auth=badge door=lounge ACTION=DENIED
2024-07-28T20:26:31+09:00 badge=E-G name=오주임 auth=badge door=lounge ACTION=PING
2024-07-28T20:26:39+09:00 badge=E-G name=오주임 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T20:27:01+09:00 badge=E-A name=김팀장 auth=badge door=lab ACTION=ENTER
2024-07-28T20:27:09+09:00 badge=E-I name=배수석 auth=badge door=lab ACTION=PING
2024-07-28T20:27:14+09:00 badge=E-H name=신인턴 auth=badge door=server_room ACTION=ENTER
2024-07-28T20:27:16+09:00 badge=E-C name=박신입 auth=badge door=office_floor3 ACTION=PING
2024-07-28T20:27:26+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=EXIT
2024-07-28T20:27:27+09:00 badge=E-H name=신인턴 auth=badge door=server_room ACTION=DENIED
2024-07-28T20:27:28+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=PING
2024-07-28T20:27:33+09:00 badge=E-C name=박신입 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T20:27:38+09:00 badge=E-F name=한과장 auth=badge door=server_room ACTION=DENIED
2024-07-28T20:28:07+09:00 badge=E-E name=정대리 auth=badge door=server_room ACTION=EXIT
2024-07-28T20:28:15+09:00 badge=E-F name=한과장 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T20:28:16+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=DENIED
2024-07-28T20:28:43+09:00 badge=E-G name=오주임 auth=badge door=lab ACTION=ENTER
2024-07-28T20:28:49+09:00 badge=E-D name=윤사원 auth=badge door=office_floor3 ACTION=PING
2024-07-28T20:28:56+09:00 badge=E-E name=정대리 auth=badge door=parking ACTION=ENTER
2024-07-28T20:28:57+09:00 badge=E-B name=이대리 auth=badge door=lab ACTION=PING
2024-07-28T20:29:05+09:00 badge=E-C name=박신입 auth=badge door=lounge ACTION=EXIT
2024-07-28T20:29:09+09:00 badge=E-E name=정대리 auth=badge door=server_room ACTION=DENIED
2024-07-28T20:29:15+09:00 badge=E-C name=박신입 auth=badge door=lounge ACTION=PING
2024-07-28T20:29:20+09:00 badge=E-E name=정대리 auth=badge door=server_room ACTION=DENIED
2024-07-28T20:29:41+09:00 badge=E-A name=김팀장 auth=badge door=parking ACTION=ENTER
2024-07-28T20:29:41+09:00 badge=E-F name=한과장 auth=badge door=parking ACTION=ENTER
2024-07-28T20:29:52+09:00 badge=E-G name=오주임 auth=badge door=office_floor3 ACTION=DENIED
2024-07-28T20:29:54+09:00 badge=E-B name=이대리 auth=badge door=server_room ACTION=EXIT
2024-07-28T20:29:58+09:00 badge=E-A name=김팀장 auth=badge door=parking ACTION=EXIT
2024-07-28T20:30:13+09:00 badge=E-J name=조연구원 auth=badge door=lab ACTION=ENTER
2024-07-28T20:30:18+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=PING
2024-07-28T20:30:33+09:00 badge=E-G name=오주임 auth=badge door=lab ACTION=PING
2024-07-28T20:30:40+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=ENTER
2024-07-28T20:30:42+09:00 badge=E-I name=배수석 auth=badge door=lounge ACTION=ENTER
2024-07-28T20:30:43+09:00 badge=E-E name=정대리 auth=badge door=lobby ACTION=PING
2024-07-28T20:30:54+09:00 badge=E-E name=정대리 auth=badge door=lab ACTION=PING
2024-07-28T20:31:08+09:00 badge=E-I name=배수석 auth=badge door=lab ACTION=DENIED
2024-07-28T20:31:15+09:00 badge=E-C name=박신입 auth=badge door=lab ACTION=EXIT
2024-07-28T20:31:22+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=EXIT
2024-07-28T20:31:27+09:00 badge=E-H name=신인턴 auth=badge door=lobby ACTION=PING
2024-07-28T20:31:28+09:00 badge=E-C name=박신입 auth=badge door=parking ACTION=PING
2024-07-28T20:31:44+09:00 badge=E-B name=이대리 auth=badge door=lab ACTION=DENIED
2024-07-28T20:31:49+09:00 badge=E-G name=오주임 auth=badge door=lounge ACTION=DENIED
2024-07-28T20:32:02+09:00 badge=E-G name=오주임 auth=badge door=lab ACTION=DENIED
2024-07-28T20:32:05+09:00 badge=E-D name=윤사원 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T20:32:13+09:00 badge=E-G name=오주임 auth=badge door=lab ACTION=PING
2024-07-28T20:32:23+09:00 badge=E-E name=정대리 auth=badge door=server_room ACTION=DENIED
2024-07-28T20:32:28+09:00 badge=E-D name=윤사원 auth=badge door=parking ACTION=ENTER
2024-07-28T20:32:42+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T20:32:57+09:00 badge=E-D name=윤사원 auth=badge door=parking ACTION=PING
2024-07-28T20:32:58+09:00 badge=E-A name=김팀장 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T20:33:11+09:00 badge=E-G name=오주임 auth=badge door=office_floor3 ACTION=PING
2024-07-28T20:33:11+09:00 badge=E-I name=배수석 auth=badge door=server_room ACTION=DENIED
2024-07-28T20:33:21+09:00 badge=E-D name=윤사원 auth=badge door=lab ACTION=EXIT
2024-07-28T20:33:22+09:00 badge=E-G name=오주임 auth=badge door=office_floor3 ACTION=PING
2024-07-28T20:33:29+09:00 badge=E-A name=김팀장 auth=badge door=parking ACTION=ENTER
2024-07-28T20:33:33+09:00 badge=E-E name=정대리 auth=badge door=server_room ACTION=DENIED
2024-07-28T20:33:48+09:00 badge=E-G name=오주임 auth=badge door=lobby ACTION=ENTER
2024-07-28T20:33:57+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=ENTER
2024-07-28T20:33:59+09:00 badge=E-C name=박신입 auth=badge door=lounge ACTION=EXIT
2024-07-28T20:34:09+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=ENTER
2024-07-28T20:34:14+09:00 badge=E-D name=윤사원 auth=badge door=lobby ACTION=ENTER
2024-07-28T20:34:26+09:00 badge=E-J name=조연구원 auth=badge door=lobby ACTION=EXIT
2024-07-28T20:34:36+09:00 badge=E-E name=정대리 auth=badge door=office_floor3 ACTION=PING
2024-07-28T20:34:40+09:00 badge=E-D name=윤사원 auth=badge door=server_room ACTION=DENIED
2024-07-28T20:34:53+09:00 badge=E-C name=박신입 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T20:34:54+09:00 badge=E-I name=배수석 auth=badge door=server_room ACTION=DENIED
2024-07-28T20:35:02+09:00 badge=E-H name=신인턴 auth=badge door=lobby ACTION=DENIED
2024-07-28T20:35:06+09:00 badge=E-D name=윤사원 auth=badge door=lab ACTION=DENIED
2024-07-28T20:35:10+09:00 badge=E-H name=신인턴 auth=badge door=lounge ACTION=PING
2024-07-28T20:35:28+09:00 badge=E-A name=김팀장 auth=badge door=office_floor3 ACTION=PING
2024-07-28T20:35:29+09:00 badge=E-C name=박신입 auth=badge door=lab ACTION=EXIT
2024-07-28T20:35:35+09:00 badge=E-I name=배수석 auth=badge door=office_floor3 ACTION=DENIED
2024-07-28T20:35:37+09:00 badge=E-D name=윤사원 auth=badge door=lobby ACTION=PING
2024-07-28T20:35:46+09:00 badge=E-A name=김팀장 auth=badge door=parking ACTION=ENTER
2024-07-28T20:35:50+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=PING
2024-07-28T20:36:15+09:00 badge=E-I name=배수석 auth=badge door=lab ACTION=PING
2024-07-28T20:36:18+09:00 badge=E-J name=조연구원 auth=badge door=lab ACTION=EXIT
2024-07-28T20:36:31+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=ENTER
2024-07-28T20:36:33+09:00 badge=E-D name=윤사원 auth=badge door=lab ACTION=PING
2024-07-28T20:36:38+09:00 badge=E-D name=윤사원 auth=badge door=lounge ACTION=DENIED
2024-07-28T20:36:46+09:00 badge=E-I name=배수석 auth=badge door=lounge ACTION=DENIED
2024-07-28T20:36:46+09:00 badge=E-G name=오주임 auth=badge door=lounge ACTION=EXIT
2024-07-28T20:37:01+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=DENIED
2024-07-28T20:37:02+09:00 badge=E-G name=오주임 auth=badge door=office_floor3 ACTION=ENTER
2024-07-28T20:37:26+09:00 badge=E-I name=배수석 auth=badge door=server_room ACTION=DENIED
2024-07-28T20:37:30+09:00 badge=E-E name=정대리 auth=badge door=lobby ACTION=DENIED
2024-07-28T20:37:39+09:00 badge=E-J name=조연구원 auth=badge door=parking ACTION=ENTER
2024-07-28T20:37:46+09:00 badge=E-E name=정대리 auth=badge door=parking ACTION=EXIT
2024-07-28T20:37:59+09:00 badge=E-A name=김팀장 auth=badge door=lounge ACTION=EXIT
2024-07-28T20:38:12+09:00 badge=E-A name=김팀장 auth=badge door=lab ACTION=EXIT
2024-07-28T20:38:13+09:00 badge=E-G name=오주임 auth=badge door=parking ACTION=PING
2024-07-28T20:38:23+09:00 badge=E-H name=신인턴 auth=badge door=server_room ACTION=EXIT
2024-07-28T20:38:44+09:00 badge=E-H name=신인턴 auth=badge door=parking ACTION=ENTER
2024-07-28T20:38:46+09:00 badge=E-C name=박신입 auth=badge door=parking ACTION=EXIT
2024-07-28T20:38:49+09:00 badge=E-G name=오주임 auth=badge door=server_room ACTION=EXIT
2024-07-28T20:38:56+09:00 badge=E-G name=오주임 auth=badge door=parking ACTION=PING
2024-07-28T20:39:07+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=DENIED
2024-07-28T20:39:08+09:00 badge=E-I name=배수석 auth=badge door=server_room ACTION=EXIT
2024-07-28T20:39:29+09:00 badge=E-E name=정대리 auth=badge door=office_floor3 ACTION=PING
2024-07-28T20:39:41+09:00 badge=E-G name=오주임 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T20:39:47+09:00 badge=E-F name=한과장 auth=badge door=parking ACTION=EXIT
2024-07-28T20:39:48+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=DENIED
2024-07-28T20:39:56+09:00 badge=E-B name=이대리 auth=badge door=lounge ACTION=PING
2024-07-28T20:40:06+09:00 badge=E-B name=이대리 auth=badge door=lab ACTION=DENIED
2024-07-28T20:40:11+09:00 badge=E-J name=조연구원 auth=badge door=office_floor3 ACTION=PING
2024-07-28T20:40:14+09:00 badge=E-D name=윤사원 auth=badge door=parking ACTION=EXIT
2024-07-28T20:40:19+09:00 badge=E-G name=오주임 auth=badge door=server_room ACTION=EXIT
2024-07-28T20:40:28+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=PING
2024-07-28T20:40:36+09:00 badge=E-D name=윤사원 auth=badge door=lobby ACTION=PING
2024-07-28T20:40:38+09:00 badge=E-B name=이대리 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T20:40:50+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=DENIED
2024-07-28T20:41:09+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=DENIED
2024-07-28T20:41:14+09:00 badge=E-D name=윤사원 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T20:41:32+09:00 badge=E-E name=정대리 auth=badge door=server_room ACTION=DENIED
2024-07-28T20:41:33+09:00 badge=E-B name=이대리 auth=badge door=lobby ACTION=EXIT
2024-07-28T20:41:44+09:00 badge=E-E name=정대리 auth=badge door=lobby ACTION=ENTER
2024-07-28T20:41:52+09:00 badge=E-D name=윤사원 auth=badge door=lounge ACTION=DENIED
2024-07-28T20:41:58+09:00 badge=E-F name=한과장 auth=badge door=server_room ACTION=DENIED
2024-07-28T20:42:11+09:00 badge=E-F name=한과장 auth=badge door=lounge ACTION=EXIT
2024-07-28T20:42:27+09:00 badge=E-E name=정대리 auth=badge door=lounge ACTION=DENIED
2024-07-28T20:42:30+09:00 badge=E-I name=배수석 auth=badge door=lounge ACTION=PING
2024-07-28T20:42:44+09:00 badge=E-I name=배수석 auth=badge door=lab ACTION=EXIT
2024-07-28T20:42:45+09:00 badge=E-H name=신인턴 auth=badge door=lobby ACTION=DENIED
2024-07-28T20:43:05+09:00 badge=E-G name=오주임 auth=badge door=lab ACTION=EXIT
2024-07-28T20:43:07+09:00 badge=E-J name=조연구원 auth=badge door=lobby ACTION=EXIT
2024-07-28T20:43:10+09:00 badge=E-B name=이대리 auth=badge door=server_room ACTION=DENIED
2024-07-28T20:43:13+09:00 badge=E-I name=배수석 auth=badge door=lounge ACTION=EXIT
2024-07-28T20:43:43+09:00 badge=E-J name=조연구원 auth=badge door=lobby ACTION=PING
2024-07-28T20:43:44+09:00 badge=E-H name=신인턴 auth=badge door=lobby ACTION=ENTER
2024-07-28T20:43:47+09:00 badge=E-D name=윤사원 auth=badge door=lounge ACTION=ENTER
2024-07-28T20:43:53+09:00 badge=E-J name=조연구원 auth=badge door=lobby ACTION=DENIED
2024-07-28T20:43:53+09:00 badge=E-I name=배수석 auth=badge door=lounge ACTION=DENIED
2024-07-28T20:44:18+09:00 badge=E-I name=배수석 auth=badge door=server_room ACTION=EXIT
2024-07-28T20:44:20+09:00 badge=E-G name=오주임 auth=badge door=lounge ACTION=ENTER
2024-07-28T20:44:28+09:00 badge=E-C name=박신입 auth=badge door=lobby ACTION=DENIED
2024-07-28T20:44:36+09:00 badge=E-A name=김팀장 auth=badge door=lab ACTION=EXIT
2024-07-28T20:44:39+09:00 badge=E-F name=한과장 auth=badge door=server_room ACTION=EXIT
2024-07-28T20:45:03+09:00 badge=E-I name=배수석 auth=badge door=server_room ACTION=EXIT
2024-07-28T20:45:11+09:00 badge=E-B name=이대리 auth=badge door=lobby ACTION=DENIED
2024-07-28T20:45:18+09:00 badge=E-G name=오주임 auth=badge door=lobby ACTION=DENIED
2024-07-28T20:45:25+09:00 badge=E-I name=배수석 auth=badge door=office_floor3 ACTION=PING
2024-07-28T20:45:35+09:00 badge=E-C name=박신입 auth=badge door=lobby ACTION=DENIED
2024-07-28T20:45:42+09:00 badge=E-E name=정대리 auth=badge door=lobby ACTION=DENIED
2024-07-28T20:45:49+09:00 badge=E-I name=배수석 auth=badge door=server_room ACTION=ENTER
2024-07-28T20:45:56+09:00 badge=E-B name=이대리 auth=badge door=parking ACTION=ENTER
2024-07-28T20:46:00+09:00 badge=E-J name=조연구원 auth=badge door=lab ACTION=ENTER
2024-07-28T20:46:21+09:00 badge=E-H name=신인턴 auth=badge door=office_floor3 ACTION=DENIED
2024-07-28T20:46:25+09:00 badge=E-C name=박신입 auth=badge door=lounge ACTION=PING
2024-07-28T20:46:37+09:00 badge=E-C name=박신입 auth=badge door=lab ACTION=EXIT
2024-07-28T20:46:44+09:00 badge=E-E name=정대리 auth=badge door=lobby ACTION=PING
2024-07-28T20:46:53+09:00 badge=E-C name=박신입 auth=badge door=lobby ACTION=EXIT
2024-07-28T20:47:04+09:00 badge=E-D name=윤사원 auth=badge door=parking ACTION=PING
2024-07-28T20:47:07+09:00 badge=E-F name=한과장 auth=badge door=server_room ACTION=ENTER
2024-07-28T20:47:16+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=PING
2024-07-28T20:47:18+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=EXIT
2024-07-28T20:47:25+09:00 badge=E-C name=박신입 auth=badge door=server_room ACTION=DENIED
2024-07-28T20:47:28+09:00 badge=E-E name=정대리 auth=badge door=office_floor3 ACTION=PING
2024-07-28T20:47:36+09:00 badge=E-B name=이대리 auth=badge door=lounge ACTION=EXIT
2024-07-28T20:47:44+09:00 badge=E-J name=조연구원 auth=badge door=lobby ACTION=EXIT
2024-07-28T20:47:52+09:00 badge=E-G name=오주임 auth=badge door=parking ACTION=ENTER
2024-07-28T20:47:59+09:00 badge=E-C name=박신입 auth=badge door=parking ACTION=EXIT
2024-07-28T20:48:02+09:00 badge=E-J name=조연구원 auth=badge door=lab ACTION=ENTER
2024-07-28T20:48:06+09:00 badge=E-G name=오주임 auth=badge door=server_room ACTION=EXIT
2024-07-28T20:48:24+09:00 badge=E-F name=한과장 auth=badge door=lounge ACTION=ENTER
2024-07-28T20:48:27+09:00 badge=E-F name=한과장 auth=badge door=server_room ACTION=DENIED
2024-07-28T20:48:32+09:00 badge=E-D name=윤사원 auth=badge door=server_room ACTION=DENIED
2024-07-28T20:48:33+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=ENTER
2024-07-28T20:48:44+09:00 badge=E-C name=박신입 auth=badge door=lounge ACTION=PING
2024-07-28T20:48:55+09:00 badge=E-D name=윤사원 auth=badge door=server_room ACTION=ENTER
2024-07-28T20:49:08+09:00 badge=E-C name=박신입 auth=badge door=parking ACTION=DENIED
2024-07-28T20:49:12+09:00 badge=E-G name=오주임 auth=badge door=server_room ACTION=ENTER
2024-07-28T20:49:29+09:00 badge=E-H name=신인턴 auth=badge door=lobby ACTION=PING
2024-07-28T20:49:34+09:00 badge=E-I name=배수석 auth=badge door=lounge ACTION=PING
2024-07-28T20:49:35+09:00 badge=E-I name=배수석 auth=badge door=lab ACTION=PING
2024-07-28T20:49:37+09:00 badge=E-B name=이대리 auth=badge door=lobby ACTION=DENIED
2024-07-28T20:49:49+09:00 badge=E-E name=정대리 auth=badge door=lab ACTION=ENTER
2024-07-28T20:49:56+09:00 badge=E-J name=조연구원 auth=badge door=lounge ACTION=ENTER
2024-07-28T20:49:56+09:00 badge=E-C name=박신입 auth=badge door=lounge ACTION=EXIT
2024-07-28T20:50:03+09:00 badge=E-J name=조연구원 auth=badge door=office_floor3 ACTION=PING
2024-07-28T20:50:05+09:00 badge=E-H name=신인턴 auth=badge door=lounge ACTION=EXIT
2024-07-28T20:50:10+09:00 badge=E-E name=정대리 auth=badge door=lobby ACTION=DENIED
2024-07-28T20:50:17+09:00 badge=E-E name=정대리 auth=badge door=parking ACTION=ENTER
2024-07-28T20:50:19+09:00 badge=E-I name=배수석 auth=badge door=parking ACTION=PING
2024-07-28T20:50:28+09:00 badge=E-D name=윤사원 auth=badge door=parking ACTION=ENTER
2024-07-28T20:50:42+09:00 badge=E-I name=배수석 auth=badge door=lab ACTION=EXIT
2024-07-28T20:50:46+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=PING
2024-07-28T20:51:02+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=ENTER
2024-07-28T20:51:07+09:00 badge=E-B name=이대리 auth=badge door=lab ACTION=ENTER
2024-07-28T20:51:08+09:00 badge=E-H name=신인턴 auth=badge door=parking ACTION=DENIED
2024-07-28T20:51:26+09:00 badge=E-H name=신인턴 auth=badge door=lobby ACTION=ENTER
2024-07-28T20:51:26+09:00 badge=E-H name=신인턴 auth=badge door=parking ACTION=PING
2024-07-28T20:51:29+09:00 badge=E-H name=신인턴 auth=badge door=lobby ACTION=ENTER
2024-07-28T20:51:40+09:00 badge=E-E name=정대리 auth=badge door=lab ACTION=ENTER
2024-07-28T20:52:01+09:00 badge=E-B name=이대리 auth=badge door=lab ACTION=DENIED
2024-07-28T20:52:10+09:00 badge=E-H name=신인턴 auth=badge door=lounge ACTION=EXIT
2024-07-28T20:52:13+09:00 badge=E-E name=정대리 auth=badge door=office_floor3 ACTION=EXIT
2024-07-28T20:52:31+09:00 badge=E-J name=조연구원 auth=badge door=lobby ACTION=ENTER
2024-07-28T20:52:35+09:00 badge=E-H name=신인턴 auth=badge door=lounge ACTION=EXIT
2024-07-28T20:52:44+09:00 badge=E-F name=한과장 auth=badge door=lounge ACTION=DENIED
2024-07-28T20:52:56+09:00 badge=E-A name=김팀장 auth=badge door=lobby ACTION=ENTER
2024-07-28T20:53:06+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=PING
2024-07-28T20:53:09+09:00 badge=E-B name=이대리 auth=badge door=lab ACTION=ENTER
2024-07-28T20:53:19+09:00 badge=E-C name=박신입 auth=badge door=lounge ACTION=DENIED
2024-07-28T20:53:28+09:00 badge=E-D name=윤사원 auth=badge door=lounge ACTION=ENTER
2024-07-28T20:53:32+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=DENIED
2024-07-28T20:53:47+09:00 badge=E-G name=오주임 auth=badge door=parking ACTION=ENTER
2024-07-28T20:54:01+09:00 badge=E-I name=배수석 auth=badge door=lobby ACTION=DENIED
